date,game,season,tournament,gameLength,firstPoints,firstNick,secondPoints,secondNick,thirdPoints,thirdNick,fourthPoints,fourthNick
12/05/2018,1325,3,,H,-50.8,Adrian,17.3,Duro,41.0,Lucio,-7.5,Michael
12/05/2018,1326,3,,H,50.0,Adrian,-57.7,Duro,26.3,Lucio,-18.6,Michael
12/05/2018,1327,3,,H,48.6,Adrian,-53.6,Duro,22.3,Lucio,-17.3,Michael
12/05/2018,1328,3,,H,-37.9,Adrian,-17.3,Duro,41.8,Lucio,13.4,Michael
19/05/2018,1329,3,,H,-44.7,Lucas,16.7,Lucio,-16.0,Mati,44.0,Mati G. (minimati)
25/05/2018,1330,3,4,H,8.9,Ini,-26.4,Lucas,22.4,Mauro,-4.9,Nico
25/05/2018,1331,3,4,H,-3.6,Ini,6.4,Lucas,24.1,Mauro,-26.9,Nico
27/05/2018,1332,3,4,H,23.1,Guile,-9.4,Ini,-19.7,Lucas,6.0,Lucio
27/05/2018,1333,3,4,H,-23.2,Guile,-11.3,Ini,6.4,Lucas,28.1,Lucio
27/05/2018,1334,3,4,H,-21.1,Ini,26.4,Lucas,-10.7,Lucio,5.4,Mauro
27/05/2018,1335,3,4,H,17.0,Ini,28.0,Lucas,-29.1,Lucio,-15.9,Mauro
02/06/2018,1336,3,3,H,-37.5,Amauri (BR),9.6,Facu (UY),-16.7,Felipe (CL),14.6,Fran
02/06/2018,1337,3,3,H,17.7,Guile,38.6,Lautaro (LP) DiG.,-45.0,Lucas,-11.3,Mauro
02/06/2018,1338,3,3,H,35.9,Adriel,-5.2,Arthur (BR),15.1,Mati,-45.8,Nico
02/06/2018,1339,3,3,H,38.1,Adrian,-10.7,Luli,12.5,Marcelo,-39.9,Mati G. (minimati)
02/06/2018,1340,3,3,H,-11.7,Chiwi,-53.1,Jess,48.6,Michael,16.2,Pato
02/06/2018,1341,3,3,H,-38.3,Fer,39.9,Ini,-14.2,Lucio,8.6,Romo
02/06/2018,1342,3,3,H,-76.2,Felipe (CL),53.3,Lucas,25.0,Lucio,-3.1,Nico
02/06/2018,1343,3,3,H,44.6,Arthur (BR),14.0,Facu (UY),-8.3,Marcelo,-50.3,Mauro
02/06/2018,1344,3,3,H,66.6,Guile,-24.4,Mati,-48.5,Mati G. (minimati),6.3,Michael
02/06/2018,1345,3,3,H,14.7,Adrian,-27.7,Adriel,-54.9,Ini,67.9,Jess
02/06/2018,1346,3,3,H,20.9,Amauri (BR),-65.9,Luli,-5.2,Pato,50.2,Romo
02/06/2018,1347,3,3,H,-32.3,Chiwi,27.3,Fer,-52.4,Fran,57.4,Lautaro (LP) DiG.
02/06/2018,1348,3,3,H,-9.0,Adrian,36.9,Amauri (BR),15.0,Arthur (BR),-42.9,Chiwi
02/06/2018,1349,3,3,H,25.6,Lautaro (LP) DiG.,-9.9,Lucio,-76.7,Mati G. (minimati),61.0,Pato
02/06/2018,1350,3,3,H,46.9,Facu (UY),24.0,Fer,-18.7,Jess,-52.2,Nico
02/06/2018,1351,3,3,H,-20.0,Felipe (CL),48.8,Guile,-73.8,Marcelo,15.0,Romo
02/06/2018,1352,3,3,H,-38.0,Adriel,41.1,Fran,-16.8,Mauro,13.7,Michael
02/06/2018,1353,3,3,H,42.4,Ini,-43.9,Lucas,-11.2,Luli,12.7,Mati
02/06/2018,1354,3,3,H,50.5,Arthur (BR),-16.5,Fer,-39.9,Luli,5.9,Michael
02/06/2018,1355,3,3,H,-19.3,Chiwi,6.3,Felipe (CL),53.8,Ini,-40.8,Mati G. (minimati)
02/06/2018,1356,3,3,H,-51.5,Adriel,21.2,Lucas,41.8,Marcelo,-11.5,Pato
02/06/2018,1357,3,3,H,48.8,Facu (UY),-47.6,Lautaro (LP) DiG.,26.1,Mati,-27.3,Romo
02/06/2018,1358,3,3,H,-56.9,Adrian,-16.1,Fran,10.8,Guile,62.2,Nico
02/06/2018,1359,3,3,H,-10.1,Amauri (BR),11.3,Jess,33.2,Lucio,-34.4,Mauro
02/06/2018,1360,3,3,H,52.6,Fran,-41.2,Lucio,4.8,Marcelo,-16.2,Mati
02/06/2018,1361,3,3,H,-18.6,Arthur (BR),61.1,Guile,-45.1,Ini,2.6,Pato
02/06/2018,1362,3,3,H,40.0,Felipe (CL),-8.1,Jess,-47.8,Lautaro (LP) DiG.,15.9,Luli
02/06/2018,1363,3,3,H,-38.9,Adriel,38.8,Amauri (BR),-11.4,Fer,10.5,Mati G. (minimati)
02/06/2018,1364,3,3,H,14.5,Chiwi,53.2,Mauro,-51.7,Nico,-16.0,Romo
02/06/2018,1365,3,3,H,22.6,Adrian,-46.6,Facu (UY),12.8,Lucas,-18.8,Michael
03/06/2018,1366,3,3,H,9.8,Guile,-46.3,Ini,48.4,Michael,-41.9,Pato
03/06/2018,1367,3,3,H,39.5,Amauri (BR),-40.8,Arthur (BR),-11.4,Facu (UY),12.7,Fran
03/06/2018,1368,3,3,H,50.8,Guile,19.2,Ini,-24.4,Michael,-45.6,Pato
03/06/2018,1369,3,3,H,35.0,Amauri (BR),-37.9,Arthur (BR),-11.8,Facu (UY),14.7,Fran
03/06/2018,1370,3,3,H,57.0,Amauri (BR),19.3,Fran,-52.7,Guile,-23.6,Michael
03/06/2018,1371,3,3,H,-20.1,Amauri (BR),11.5,Fran,57.7,Guile,-49.1,Michael
02/09/2018,1372,3,4,H,-28.9,Lautaro (LP) DiG.,24.0,Lucio,-6.0,Mati,10.9,Nico
02/09/2018,1373,3,4,H,26.3,Lautaro (LP) DiG.,-23.7,Lucio,-10.5,Mati,7.9,Nico
02/09/2018,1374,3,4,H,15.1,Guile,-40.1,Lautaro (LP) DiG.,30.1,Mati,-5.1,Nico
02/09/2018,1375,3,4,H,-27.6,Guile,-10.5,Lautaro (LP) DiG.,20.2,Mati,-2.1,Nico
02/03/2019,1376,4,5,T,54.0,Guile,-16.8,Lucas,4.6,Luli,-41.8,Nico
02/03/2019,1377,4,5,T,10.5,Agustina H,56.5,Facu (UY),-15.5,Jonathan,-51.5,Saulo
02/03/2019,1378,4,5,T,-17.0,Agustina H,3.2,Jonathan,-38.5,Luli,52.3,Nico
02/03/2019,1379,4,5,T,47.3,Facu (UY),6.6,Guile,-37.3,Lucas,-16.6,Saulo
02/03/2019,1380,4,5,T,3.7,Guile,-18.6,Jonathan,59.2,Nico,-44.3,Saulo
02/03/2019,1381,4,5,T,-19.7,Agustina H,-40.6,Facu (UY),53.8,Lucas,6.5,Luli
02/03/2019,1382,4,5,T,-44.3,Agustina H,10.4,Guile,53.0,Jonathan,-19.1,Lucas
02/03/2019,1383,4,5,T,-39.8,Facu (UY),4.1,Luli,51.7,Nico,-16.0,Saulo
02/03/2019,1384,4,5,T,-45.3,Facu (UY),8.9,Guile,-15.0,Jonathan,51.4,Nico
03/03/2019,1385,4,,H,-40.8,Agus I,-20.1,Guile,3.1,Javilo,57.8,Osqui
03/03/2019,1386,4,,H,-57.4,Eze,16.9,Guile,-17.2,Javilo,57.7,Mati S.
03/03/2019,1387,4,,H,7.4,Agus I,59.8,Guile,-19.5,Javilo,-47.7,Mati S.
03/03/2019,1388,4,,H,-56.1,Eze,-22.7,Guile,9.9,Javilo,68.9,Mati S.
10/03/2019,1389,4,,H,58.4,Alex,-19.7,Emma,8.1,Guile,-46.8,Ian
10/03/2019,1390,4,,H,-28.7,Alex,17.0,Guile,-51.3,Ian,63.0,Mati S.
13/03/2019,1391,4,,H,-61.8,Eze,-35.7,Mati S.,96.4,Oli,1.1,Osqui
13/03/2019,1392,4,,H,11.5-30-10,Adrian,93.7,Koki,-2.3,Naoko,-62.9,Pato
13/03/2019,1393,4,,H,15.4,Chiwi,-52.0,Lucas,-23.5,Mauro,60.1,Nico
13/03/2019,1394,4,,H,73.5,Koki,-64.5,Lucio,-16.9,Naoko,7.9,Pato
13/03/2019,1395,4,,T,10.3,Lucio,-56.7,Naoko,-15.0,Nico,61.4,Pato
13/03/2019,1396,4,,T,-6.1,Chiwi,-48.1,Koki,-6.1,Lucas,60.3,Mauro
13/03/2019,1397,4,,H,-16.0,Chiwi,78.0,Koki,6.0,Mauro,-68.0,Naoko
13/03/2019,1398,4,,H,-19.3,Chiwi,-55.7,Koki,61.4,Mauro,13.6,Naoko
13/03/2019,1399,4,,H,-58.7,Agus I,13.4,Guile,-17.7,Javilo,63.0,Mati S.
13/03/2019,1400,4,,H,-17.3,Eze,56.5,Guile,-47.4,Mati S.,8.2,Osqui
13/03/2019,1401,4,,H,49.1,Agus I,-40.7,Eze,6.5,Javilo,-14.9,Osqui
13/03/2019,1402,4,,H,-17.2,Eze,51.2,Guile,9.8,Javilo,-43.8,Osqui
17/03/2019,1403,4,6,T,10.2,Agus I,-13.3,Guile,52.3,Koki,-49.2,Martin O.
17/03/2019,1404,4,6,T,-18.0,Javilo,8.1,Mati,53.2,Mati S.,-43.3,Naoko
17/03/2019,1405,4,6,T,-14.9,Koki,-42.3,Martin O.,50.7,Mati S.,6.5,Naoko
17/03/2019,1406,4,6,T,69.8,Agus I,-19.6,Guile,0.5,Javilo,-50.7,Mati
17/03/2019,1407,4,6,T,26.0,Guile,26.0,Martin O.,-26.0,Mati,-26.0,Mati S.
17/03/2019,1408,4,6,T,-40.2,Agus I,58.0,Javilo,-19.9,Koki,2.1,Naoko
17/03/2019,1409,4,6,T,25.9,Agus I,-16.7,Guile,4.1,Mati S.,-43.3,Naoko
17/03/2019,1410,4,6,T,56.4,Javilo,-18.4,Koki,-43.4,Martin O.,5.4,Mati
17/03/2019,1411,4,6,T,57.8,Agus I,-17.5,Javilo,3.5,Koki,-43.8,Mati S.
17/03/2019,1412,4,6,T,-45.1,Agus I,56.6,Javilo,11.2,Koki,-22.7,Mati S.
24/03/2019,1413,4,,H,-48.0,Agus I,61.0,Javilo,10.3,Mati S.,-23.3,Osqui
30/03/2019,1414,4,,H,-52.3,Koki,-17.4,Mati G. (minimati),11.9,Naoko,57.8,Nico
30/03/2019,1415,4,,H,-57.3,Chiwi,-31.1,Ini,0.0,Koki,88.4,Mati G. (minimati)
30/03/2019,1416,4,,H,-56.2,Fer,57.6,Max D.,-15.1,Naoko,13.7,Nico
30/03/2019,1417,4,,H,-41.6,Chiwi,51.9,Ini,7.8,Koki,-18.1,Mati G. (minimati)
02/04/2019,1418,4,,H,25.9-30+10,Eze,48.8,Javilo,-40.3,Kevin,-14.4,Osqui
02/04/2019,1419,4,,H,-22.9,Guile,-50.4,Javilo,5.0,Kevin,68.3,Osqui
07/04/2019,1420,4,20,T,-13.4,Fer,10.9,Guile,-56.3,Jonathan,58.8,Lucio
07/04/2019,1421,4,20,T,-16.1,Jess,4.0,Mikami,-37.9,Nico,50.0,Pancho
07/04/2019,1422,4,20,T,-27.7,Guile,3.1,Lucio,-50.3,Nico,74.9,Pancho
07/04/2019,1423,4,20,T,3.3,Fer,55.2,Jess,-41.6,Jonathan,-16.9,Mikami
07/04/2019,1424,4,20,T,-18.4,Fer,-36.2,Jess,5.6,Jonathan,53.6,Mikami
07/04/2019,1425,4,20,T,11.3,Guile,46.5,Lucio,-15.9,Nico,-46.5,Pancho
07/04/2019,1426,4,20,T,48.0,Guile,-16.1,Jess,-36.5,Lucio,4.6,Mikami
07/04/2019,1427,4,20,T,5.3,Fer,-20.3,Jonathan,65.5,Nico,-50.5,Pancho
07/04/2019,1428,4,20,T,53.0,Guile,-14.7,Lucio,-45.3,Mikami,7.0,Pancho
07/04/2019,1429,4,20,T,-43.0,Guile,-17.0,Lucio,50.4,Mikami,9.6,Pancho
07/04/2019,1430,4,,H,62.0,Adrian,-23.9,Koki,-48.4,Michael,10.3,Naoko
07/04/2019,1431,4,,H,8.6,Adrian,-50.6,Koki,-17.3,Michael,59.3,Naoko
07/04/2019,1432,4,,H,61.5,Guile,-25.5,Ian,-46.4,Kevin,10.4,Mati S.
07/04/2019,1433,4,,H,68.8,Adrian,-54.6,Koki,7.2,Michael,-21.4,Naoko
07/04/2019,1434,4,,H,8.0,Guile,60.2,Kevin,-47.3,Mati S.,-20.9,Osqui
07/04/2019,1435,4,,H,-47.3,Adrian,0.2,Koki,-26.4,Michael,73.5,Naoko
07/04/2019,1436,4,,H,10.2,Adrian,61.6,Koki,-14.3,Michael,-57.5,Naoko
07/04/2019,1437,4,,H,-23.8,Adrian,-0.1,Koki,83.8,Michael,-59.9,Naoko
07/04/2019,1438,4,,H,63.4,Eze,8.5,Guile,-47.9,Kevin,-24.0,Osqui
07/04/2019,1439,4,,H,-54.4,Eze,63.9,Guile,-16.4,Kevin,6.9,Oli
07/04/2019,1440,4,,H,5.4,Eze,72.3,Guile,-53.9,Kevin,-23.8,Osqui
13/04/2019,1441,4,,H,-51.6,Ini,69.1,Koki,10.8,Naoko,-28.3,Nico
13/04/2019,1442,4,,H,3.1,Ini,-23.4,Koki,64.3,Naoko,-44.0,Nico
13/04/2019,1443,4,,H,-61.7,Ini,2.2,Koki,83.5,Naoko,-24.0,Nico
13/04/2019,1444,4,,H,-46.4,Ini,59.3,Koki,-50.5,Naoko,7.6,Nico
27/04/2019,1445,4,7,T,53.5,Lucio,-19.3,Nico,7.1,Pablo G.,-41.3,Pancho
27/04/2019,1446,4,7,T,55.3,Lucio,-19.7,Nico,10.1,Pablo G.,-75.7,Pancho
27/04/2019,1447,4,7,T,26.7,Lucio,-19.7,Nico,3.3,Pablo G.,-40.3,Pancho
27/04/2019,1448,4,7,T,-15.1,Lucio,7.1,Nico,53.3,Pablo G.,-45.3,Pancho
05/05/2019,1449,4,,H,50.2,Adrian,4.7,Koki,-37.9,Michael,-17.0,Naoko
05/05/2019,1450,4,,H,18.7,Adrian,65.5,Koki,-23.4,Michael,-60.8,Naoko
05/05/2019,1451,4,,H,57.2,Adrian,11.4,Koki,-19.5,Michael,-49.1,Naoko
05/05/2019,1452,4,,H,-47.0,Adrian,-24.9,Koki,8.1,Michael,63.8,Naoko
05/05/2019,1453,4,,H,-45.3,Adrian,-24.2,Koki,55.4,Michael,14.1,Naoko
05/05/2019,1454,4,,H,69.3,Adrian,-21.8,Koki,-53.2,Michael,5.7,Naoko
11/05/2019,1455,4,8,T,-43.4,Andres,55.0,Guile,5.5,Lucio,-17.1,Mati
11/05/2019,1456,4,8,T,-18.9,Andres,-41.7,Guile,54.0,Lucio,6.6,Mati
11/05/2019,1457,4,8,T,11.6,Andres,-44.3,Guile,-20.4,Lucio,53.1,Mati
11/05/2019,1458,4,8,T,-16.9,Andres,-39.8,Guile,5.7,Lucio,51.0,Mati
26/05/2019,1459,4,21,T,8.7,Chiwi,-14.1,Fran,-49.5,Marce,54.9,Mati
26/05/2019,1460,4,21,T,58.5,Chiwi,-11.7,Fran,-62.3,Marce,15.5,Mati
26/05/2019,1461,4,21,T,-44.4,Chiwi,56.5,Fran,-16.7,Marce,4.6,Mati
26/05/2019,1462,4,21,T,-15.2,Chiwi,5.2,Fran,-36.5,Marce,46.5,Mati
26/05/2019,1463,4,,H,-14.2,Adrian,69.9,Fer,6.8,Koki,-62.5,Naoko
26/05/2019,1464,4,,H,-48.6,Adrian,59.6,Koki,11.4,Lucas,-52.4,Naoko
26/05/2019,1465,4,,H,1.6,Adrian,-19.6,Duro,70.3,Fer,-52.3,Romo
30/06/2019,1466,4,9,H,-51.2,Diego C.,61.8,Jess,-27.4,Manuel P.,16.8,Marce
30/06/2019,1467,4,9,H,51.5,Felipe (CL),-42.1,Ini,11.0,Lucas,-20.4,Maria C.
30/06/2019,1468,4,9,H,62.2,Gilberto K.,5.4,Guido (BR),-19.4,Mauro,-48.2,Nico
30/06/2019,1469,4,9,H,64.3,Arthur M (MX),5.2,Mati,-16.9,Nicolas M.,-52.6,Nyamikki (DISCORD)
30/06/2019,1470,4,9,H,-28.1,Guido (BR),19.7,Ini,-56.6,Manuel P.,65.0,Nyamikki (DISCORD)
30/06/2019,1471,4,9,H,-64.9,Arthur M (MX),-33.2,Diego C.,74.1,Felipe (CL),24.0,Nico
30/06/2019,1472,4,9,H,-96.8,Jess,24.4,Maria C.,90.5,Mati,-18.1,Mauro
30/06/2019,1473,4,9,H,-42.4,Gilberto K.,51.4,Lucas,10.3,Marce,-19.3,Nicolas M.
30/06/2019,1474,4,9,H,-25.1,Felipe (CL),19.0,Manuel P.,62.5,Mauro,-56.4,Nicolas M.
30/06/2019,1475,4,9,H,58.2,Diego C.,7.5,Gilberto K.,-46.8,Ini,-18.9,Mati
30/06/2019,1476,4,9,H,-4.1,Arthur M (MX),79.0,Guido (BR),-50.3,Jess,-24.6,Lucas
30/06/2019,1477,4,9,H,-21.0,Marce,59.1,Maria C.,13.7,Nico,-51.8,Nyamikki (DISCORD)
30/06/2019,1478,4,9,H,90.5,Lucas,-24.3,Manuel P.,-63.3,Mati,-2.9,Nico
30/06/2019,1479,4,9,H,-22.9,Diego C.,0.9,Guido (BR),-67.7,Maria C.,89.7,Nicolas M.
30/06/2019,1480,4,9,H,-20.4,Felipe (CL),11.9,Gilberto K.,77.3,Jess,-68.8,Nyamikki (DISCORD)
30/06/2019,1481,4,9,H,81.5,Arthur M (MX),-35.1,Ini,-73.2,Marce,26.8,Mauro
30/06/2019,1482,4,9,H,56.9,Guido (BR),16.3,Lucas,-8.1,Mauro,-65.1,Nicolas M.
30/06/2019,1483,4,9,H,-13.0,Guido (BR),60.0,Lucas,11.2,Mauro,-58.2,Nicolas M.
30/06/2019,1484,4,9,H,-49.5,Arthur M (MX),63.4,Felipe (CL),-29.3,Gilberto K.,15.4,Mati
30/06/2019,1485,4,9,H,-49.5,Arthur M (MX),1.8,Felipe (CL),71.7,Gilberto K.,-24.0,Mati
30/06/2019,1486,4,9,H,65.1,Felipe (CL),-21.9,Gilberto K.,-42.6,Guido (BR),-0.6,Lucas
30/06/2019,1487,4,9,H,-14.4,Felipe (CL),15.3,Gilberto K.,83.2,Guido (BR),-84.1,Lucas
30/06/2019,1488,4,,H,-11.0,Adrian,56.2,Koki,-56.3,Michael,11.1,Naoko
30/06/2019,1489,4,,H,-48.0,Adrian,-1.9,Koki,-1.9,Michael,51.8,Naoko
30/06/2019,1490,4,,H,-42.0,Adrian,5.6,Koki,55.7,Michael,-19.3,Naoko
30/06/2019,1491,4,,H,-60.0,Adrian,66.7,Koki,-14.8,Michael,8.1,Naoko
30/06/2019,1492,4,,H,-40.9,Adrian,3.6,Koki,56.3,Michael,-19.0,Naoko
07/07/2019,1493,4,,H,9.5,Koki,-41.9,Naoko,-62.4,Nico,64.8,Pablo G.
07/07/2019,1494,4,,H,-17.2,Adrian,65.4,Duro,-57.2,Lucas,-21.0,Michael
07/07/2019,1495,4,,H,67.1,Koki,5.3,Michael,-53.5,Naoko,-18.9,Nico
07/07/2019,1496,4,,H,8.4,Adrian,-15.4,Duro,48.7,Lucas,-41.7,Pablo G.
07/07/2019,1497,4,,H,65.8,Koki,8.7,Michael,-61.9,Naoko,-12.6,Nico
07/07/2019,1498,4,,H,53.9,Adrian,8.8,Duro,-19.3,Lucas,-43.4,Pablo G.
07/07/2019,1499,4,,H,-24.0,Koki,15.5,Michael,67.8,Naoko,-59.3,Nico
07/07/2019,1500,4,,H,-16.2,Adrian,-44.8,Duro,9.3,Michael,51.7,Nico
07/07/2019,1501,4,,H,71.0,Koki,30.0,Lucas,-62.4,Naoko,-38.6,Pablo G.
07/07/2019,1502,4,,H,61.5,Adrian,11.5,Duro,-17.5,Naoko,-55.5,Nico
07/07/2019,1503,4,,H,-21.9,Koki,58.1,Lucas,-52.0,Michael,15.8,Pablo G.
14/07/2019,1504,4,,H,69.0,Guile,4.6,Javilo,-17.3,Mati S.,-56.3,Osqui
17/07/2019,1505,4,,H,-44.9,Koki,61.7,Naoko,-23.7,Nico,4.9,Pablo G.
17/07/2019,1506,4,,H,8.9,Koki,-41.2,Naoko,-17.9,Nico,50.2,Pablo G.
17/07/2019,1507,4,,H,-48.3,Adrian,61.3,Koki,-22.4,Mati,8.4,Naoko
17/07/2019,1508,4,,H,1.5,Juli F,-20.3,Koki,60.7,Pablo G.,-42.9,Pedro
17/07/2019,1509,4,,H,64.8,Adrian,21.7,Koki,-21.8,Mati,-64.7,Naoko
17/07/2019,1510,4,,H,-58.0,Fer,13.2,Koki,61.8,Mati G. (minimati),-17.0,Naoko
04/08/2019,1511,4,10,T,-13.8,Fran,-42.7,Javilo,49.3,Jess,7.2,Lautaro (LP) DiG.
04/08/2019,1512,4,10,T,7.6,Haku/Kozi,-47.0,Lucas,54.3,Mati,-14.9,Naoko
04/08/2019,1513,4,10,T,4.7,Chiwi,60.4,Lucio,-42.9,Mati G. (minimati),-22.2,Pedro
04/08/2019,1514,4,10,T,0.0,Franco,-52.2,Koki,73.1,Mauro,-20.9,Pato
04/08/2019,1515,4,10,T,-23.1,Fran,-74.1,Mati G. (minimati),9.0,Mauro,58.2,Naoko
04/08/2019,1516,4,10,T,83.3,Koki,-64.3,Lautaro (LP) DiG.,19.2,Lucio,-38.2,Mati
04/08/2019,1517,4,10,T,10.1,Franco,-45.6,Jess,-22.5,Haku/Kozi,58.0,Pedro
04/08/2019,1518,4,10,T,-61.5,Chiwi,15.2,Javilo,-10.2,Lucas,56.5,Pato
04/08/2019,1519,4,10,T,-45.9,Chiwi,8.5,Mati,56.0,Mauro,-18.6,Pedro
04/08/2019,1520,4,10,T,9.1,Fran,-43.4,Franco,56.9,Lucio,-22.6,Pato
04/08/2019,1521,4,10,T,-44.0,Haku/Kozi,-48.0,Lautaro (LP) DiG.,53.0,Lucas,9.0,Mati G. (minimati)
04/08/2019,1522,4,10,T,-50.1,Javilo,-17.1,Jess,13.1,Koki,54.1,Naoko
04/08/2019,1523,4,10,H,54.9,Koki,8.7,Lucio,-15.1,Mauro,-48.5,Pedro
04/08/2019,1524,4,10,H,81.2,Lucas,-29.5,Mati,-62.0,Naoko,10.3,Pato
04/08/2019,1525,4,10,H,59.3,Fran,-42.9,Franco,1.9,Koki,-18.3,Haku/Kozi
04/08/2019,1526,4,10,H,67.0,Chiwi,1.8,Javilo,-46.7,Lautaro (LP) DiG.,-23.1,Mati G. (minimati)
19/08/2019,1527,4,,H,-60.1,Eze,-28.4,Guile,13.8,Mati S.,74.7,Osqui
25/08/2019,1528,4,,H,15.7,Adrian,-56.0,Koki,69.0,Michael,-28.7,Naoko
25/08/2019,1529,4,,H,8.5,Adrian,49.9,Koki,-29.2,Michael,-29.2,Naoko
25/08/2019,1530,4,,H,53.4,Adrian,-15.2,Koki,9.1,Michael,-47.3,Naoko
25/08/2019,1531,4,,H,78.1,Adrian,8.2,Koki,-60.4,Michael,-25.9,Naoko
28/08/2019,1532,4,,H,-42.6,Chiwi,49.6,Koki,-13.6,Lucio,6.6,Naoko
28/08/2019,1533,4,,H,7.3,Chiwi,-12.8,Koki,-49.8,Lucio,50.3,Naoko
01/09/2019,1534,4,,H,-23.4,Adrian,68.5,Koki,0.1,Michael,-45.2,Naoko
01/09/2019,1535,4,,H,-45.8,Adrian,9.7,Koki,-19.6,Michael,55.7,Naoko
01/09/2019,1536,4,,H,-41.4,Adrian,0.8,Koki,-19.9,Michael,60.5,Naoko
01/09/2019,1537,4,,H,4.3,Adrian,-16.9,Koki,-47.4,Michael,60.0,Naoko
01/09/2019,1538,4,,H,-19.1,Adrian,53.4,Koki,-40.4,Michael,6.1,Naoko
15/09/2019,1539,4,,H,8.1,Ailén,-43.6,Koki,-13.9,Mati,49.4,Naoko
15/09/2019,1540,4,,T,6.0,Ailén,-16.0,Koki,-43.2,Lucas,53.2,Pato
15/09/2019,1541,4,,T,-21.3,Ailén,58.0,Lucas,-42.8,Mati,6.1,Naoko
15/09/2019,1542,4,,H,60.7,Koki,10.3,Lucas,-10.5,Naoko,-60.5,Pato
06/10/2019,1543,4,11,H,-45.8,Javilo,-17.8,Koki,9.6,Lucas,54.0,Lucio
06/10/2019,1544,4,11,H,54.7,Ailén,12.8,Mati,-17.8,Romo,-49.7,Sofi
06/10/2019,1545,4,11,H,-19.6,Federico,-44.0,Guile,5.3,Naoko,58.3,Pato
06/10/2019,1546,4,11,H,-19.0,German,-41.5,Jess,52.7,Luli,7.8,Mauro
06/10/2019,1547,4,11,H,-51.1,Mati G. (minimati),59.0,Mauro,-16.1,Naoko,8.2,Romo
06/10/2019,1548,4,11,H,21.5,Guile,66.1,Javilo,-32.2,Jess,-55.4,Sofi
06/10/2019,1549,4,11,H,-61.6,Lucio,-8.8,Luli,58.5,Nico,11.9,Pato
06/10/2019,1550,4,11,H,-52.0,Federico,-18.3,Javilo,56.6,Luli,13.7,Romo
06/10/2019,1551,4,11,H,-27.1,Koki,13.0,Mauro,63.6,Nico,-49.5,Sofi
06/10/2019,1552,4,11,H,-18.5,Guile,75.4,Lucas,15.2,Mati,-72.1,Mati G. (minimati)
06/10/2019,1553,4,11,H,-60.9,Ailén,-22.7,German,5.9,Lucio,77.7,Naoko
06/10/2019,1554,4,11,H,-9.2,Jess,-60.5,Mati,57.6,Naoko,12.1,Nico
06/10/2019,1555,4,11,H,-33.1,Ailén,90.1,Lucas,-58.5,Mauro,1.5,Pato
06/10/2019,1556,4,11,H,-16.4,Federico,49.2,German,6.6,Koki,-39.4,Mati G. (minimati)
06/10/2019,1557,4,11,H,-20.6,Federico,-40.8,Lucio,7.2,Nico,54.2,Sofi
06/10/2019,1558,4,11,H,-42.3,German,-16.0,Javilo,50.5,Mati,7.8,Pato
06/10/2019,1559,4,11,H,4.3,Ailén,-52.0,Guile,72.5,Koki,-24.8,Luli
06/10/2019,1560,4,11,H,-18.7,Jess,78.9,Lucas,-70.0,Mati G. (minimati),9.8,Romo
13/10/2019,1561,4,11,H,16.7,Lucas,-20.7,Luli,60.0,Mati,-56.0,Pato
13/10/2019,1562,4,11,H,0.3,Lucas,-64.3,Luli,91.6,Mati,-27.6,Pato
13/10/2019,1563,4,11,H,0.7,Koki,-21.6,Mauro,66.0,Naoko,-45.1,Nico
13/10/2019,1564,4,11,H,-41.2,Koki,-74.1,Mauro,86.6,Naoko,28.7,Nico
13/10/2019,1565,4,11,H,8.4,Lucas,-13.1,Mati,52.8,Naoko,-48.1,Nico
13/10/2019,1566,4,11,H,-30.3,Lucas,-51.5,Mati,16.3,Naoko,65.5,Nico
03/11/2019,1567,4,,H,9.2,Chiwi,65.1,Koki,-53.3,Mati,-21.0,Naoko
03/11/2019,1568,4,,H,9.3,Chiwi,-11.8,Mati,57.3,Naoko,-84.8,Pablo G.
03/11/2019,1569,4,,H,61.3,Adrian,-9.7,Ini,10.5,Koki,-62.1,Pablo G.
10/11/2019,1570,4,,H,-18.9,Adrian,3.7,Koki,65.5,Michael,-50.3,Naoko
10/11/2019,1571,4,,H,63.5,Adrian,20.2,Fer,-23.2,Koki,-60.5,Naoko
13/11/2019,1572,4,,H,-13.3,Chiwi,7.3,Koki,-49.4,Naoko,55.4,Nico
13/11/2019,1573,4,,H,-58.0,Chiwi,-15.0,Koki,59.8,Naoko,13.2,Nico
01/12/2019,1574,4,12,T,-39.6,Guile,-17.0,Jess,49.7,Michael,6.9,Naoko
01/12/2019,1575,4,12,T,5.5,German,49.2,Koki,-38.5,Mati S.,-16.2,Sofi
01/12/2019,1576,4,12,T,51.7,Guile,-41.3,Koki,6.2,Michael,-16.6,Sofi
01/12/2019,1577,4,12,T,5.3,German,-23.8,Jess,-48.6,Mati S.,67.1,Naoko
01/12/2019,1578,4,12,T,-15.5,Guile,5.0,Jess,57.6,Mati S.,-47.1,Sofi
01/12/2019,1579,4,12,T,-46.9,German,-11.8,Koki,49.6,Michael,9.1,Naoko
01/12/2019,1580,4,12,T,52.3,German,6.9,Guile,-29.6,Mati S.,-29.6,Michael
01/12/2019,1581,4,12,T,-30.2,Jess,-30.2,Koki,58.8,Naoko,1.6,Sofi
01/12/2019,1582,4,12,T,-40.5,German,8.1,Guile,52.6,Michael,-20.2,Naoko
